Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        Total
FRATNP  1991     42      2108.00
FRATNP  1991     43      1233.00
FRATNP  1991     44       630.00
FRATNP  1991     45       281.00
FRATNP  1991     46       132.00
FRATNP  1991     47        69.00
FRATNP  1991     48        34.00
FRATNP  1991     49        17.00
FRATNP  1991     50        18.00
FRATNP  1991     51         7.00
FRATNP  1991     52         8.00
FRATNP  1991     53         2.00
FRATNP  1991     54         2.00
FRATNP  1991     55+        0.00
FRATNP  1992     12-        0.00
FRATNP  1992     13        12.00
FRATNP  1992     14        88.00
FRATNP  1992     15       387.00
FRATNP  1992     16      1223.00
FRATNP  1992     17      2952.00
FRATNP  1992     18      6598.00
FRATNP  1992     19     12313.00
FRATNP  1992     20     17812.00
FRATNP  1992     21     24249.00
FRATNP  1992     22     31152.00
FRATNP  1992     23     39344.00
FRATNP  1992     24     47340.00
FRATNP  1992     25     54749.00
FRATNP  1992     26     60116.00
FRATNP  1992     27     61621.00
FRATNP  1992     28     60181.00
FRATNP  1992     29     54411.00
FRATNP  1992     30     48662.00
FRATNP  1992     31     42718.00
FRATNP  1992     32     36591.00
FRATNP  1992     33     30704.00
FRATNP  1992     34     25885.00
FRATNP  1992     35     21390.00
FRATNP  1992     36     17371.00
FRATNP  1992     37     13672.00
FRATNP  1992     38     10522.00
FRATNP  1992     39      7883.00
FRATNP  1992     40      5458.00
FRATNP  1992     41      3603.00
FRATNP  1992     42      2156.00
FRATNP  1992     43      1240.00
FRATNP  1992     44       662.00
FRATNP  1992     45       328.00
FRATNP  1992     46       135.00
FRATNP  1992     47        60.00
FRATNP  1992     48        21.00
FRATNP  1992     49        17.00
FRATNP  1992     50        11.00
FRATNP  1992     51         9.00
FRATNP  1992     52         9.00
FRATNP  1992     53         2.00
FRATNP  1992     54         1.00
FRATNP  1992     55+        0.00
FRATNP  1993     12-        0.00
FRATNP  1993     13        10.00
FRATNP  1993     14        85.00
FRATNP  1993     15       364.00
FRATNP  1993     16      1122.00
FRATNP  1993     17      2659.00
FRATNP  1993     18      5862.00
FRATNP  1993     19     10976.00
FRATNP  1993     20     15993.00
FRATNP  1993     21     22079.00
FRATNP  1993     22     28633.00
FRATNP  1993     23     35909.00
FRATNP  1993     24     44186.00
FRATNP  1993     25     50841.00
FRATNP  1993     26     56113.00
FRATNP  1993     27     58659.00
FRATNP  1993     28     58016.00
FRATNP  1993     29     54705.00
FRATNP  1993     30     48566.00
FRATNP  1993     31     41561.00
FRATNP  1993     32     36082.00
FRATNP  1993     33     30677.00
FRATNP  1993     34     25415.00
FRATNP  1993     35     20974.00
FRATNP  1993     36     17028.00
FRATNP  1993     37     13161.00
FRATNP  1993     38     10276.00
FRATNP  1993     39      7801.00
FRATNP  1993     40      5421.00
FRATNP  1993     41      3653.00
FRATNP  1993     42      2261.00
FRATNP  1993     43      1273.00
FRATNP  1993     44       684.00
FRATNP  1993     45       297.00
FRATNP  1993     46       149.00
FRATNP  1993     47        52.00
FRATNP  1993     48        28.00
FRATNP  1993     49        11.00
FRATNP  1993     50        10.00
FRATNP  1993     51         5.00
FRATNP  1993     52        10.00
FRATNP  1993     53         3.00
FRATNP  1993     54         0.00
FRATNP  1993     55+        0.00
FRATNP  1994     12-        0.00
FRATNP  1994     13        12.00
FRATNP  1994     14        85.00
FRATNP  1994     15       352.00
FRATNP  1994     16      1013.00
FRATNP  1994     17      2518.00
FRATNP  1994     18      5052.00
FRATNP  1994     19      9736.00
FRATNP  1994     20     14374.00
FRATNP  1994     21     20325.00
FRATNP  1994     22     27237.00
FRATNP  1994     23     34582.00
FRATNP  1994     24     42284.00
FRATNP  1994     25     49796.00
FRATNP  1994     26     55308.00
FRATNP  1994     27     58164.00
FRATNP  1994     28     58266.00
FRATNP  1994     29     55841.00
FRATNP  1994     30     51159.00
FRATNP  1994     31     43671.00
FRATNP  1994     32     36769.00
FRATNP  1994     33     31638.00
FRATNP  1994     34     26784.00
FRATNP  1994     35     22104.00
FRATNP  1994     36     17625.00
FRATNP  1994     37     13721.00
FRATNP  1994     38     10541.00
FRATNP  1994     39      7898.00
FRATNP  1994     40      5584.00
FRATNP  1994     41      3697.00
FRATNP  1994     42      2300.00
FRATNP  1994     43      1256.00
FRATNP  1994     44       676.00
FRATNP  1994     45       347.00
FRATNP  1994     46       151.00
FRATNP  1994     47        51.00
FRATNP  1994     48        32.00
FRATNP  1994     49        16.00
FRATNP  1994     50         8.00
FRATNP  1994     51         6.00
FRATNP  1994     52         5.00
FRATNP  1994     53         9.00
FRATNP  1994     54         0.00
FRATNP  1994     55+        0.00
FRATNP  1995     12-        1.00
FRATNP  1995     13        15.00
FRATNP  1995     14        85.00
FRATNP  1995     15       361.00
FRATNP  1995     16       969.00
FRATNP  1995     17      2446.00
FRATNP  1995     18      4978.00
FRATNP  1995     19      8876.00
FRATNP  1995     20     13091.00
FRATNP  1995     21     18860.00
FRATNP  1995     22     25766.00
FRATNP  1995     23     33550.00
FRATNP  1995     24     42417.00
FRATNP  1995     25     49630.00
FRATNP  1995     26     56137.00
FRATNP  1995     27     59527.00
FRATNP  1995     28     59556.00
FRATNP  1995     29     57802.00
FRATNP  1995     30     53989.00
FRATNP  1995     31     47933.00
FRATNP  1995     32     40400.00
FRATNP  1995     33     33457.00
FRATNP  1995     34     28568.00
FRATNP  1995     35     23696.00
FRATNP  1995     36     18931.00
FRATNP  1995     37     14368.00
FRATNP  1995     38     11177.00
FRATNP  1995     39      8293.00
FRATNP  1995     40      5884.00
FRATNP  1995     41      3846.00
FRATNP  1995     42      2320.00
FRATNP  1995     43      1345.00
FRATNP  1995     44       693.00
FRATNP  1995     45       368.00
FRATNP  1995     46       128.00
FRATNP  1995     47        72.00
FRATNP  1995     48        33.00
FRATNP  1995     49        17.00
FRATNP  1995     50        13.00
FRATNP  1995     51         7.00
FRATNP  1995     52         0.00
FRATNP  1995     53         2.00
FRATNP  1995     54         2.00
FRATNP  1995     55+        0.00
FRATNP  1996     12-        2.00
FRATNP  1996     13        18.00
FRATNP  1996     14        77.00
FRATNP  1996     15       345.00
FRATNP  1996     16      1110.00
FRATNP  1996     17      2489.00
FRATNP  1996     18      4997.00
FRATNP  1996     19      8820.00
FRATNP  1996     20     12412.00
FRATNP  1996     21     17226.00
FRATNP  1996     22     24004.00
FRATNP  1996     23     31671.00
FRATNP  1996     24     40710.00
FRATNP  1996     25     49743.00
FRATNP  1996     26     55482.00
FRATNP  1996     27     59336.00
FRATNP  1996     28     59799.00
FRATNP  1996     29     58014.00
FRATNP  1996     30     54968.00
FRATNP  1996     31     49239.00
FRATNP  1996     32     42740.00
FRATNP  1996     33     35516.00
FRATNP  1996     34     29395.00
FRATNP  1996     35     24791.00
FRATNP  1996     36     20007.00
FRATNP  1996     37     15635.00
FRATNP  1996     38     11674.00
FRATNP  1996     39      8719.00
FRATNP  1996     40      6128.00
FRATNP  1996     41      4072.00
FRATNP  1996     42      2429.00
FRATNP  1996     43      1446.00
FRATNP  1996     44       682.00
FRATNP  1996     45       374.00
FRATNP  1996     46       155.00
FRATNP  1996     47        52.00
FRATNP  1996     48        30.00
FRATNP  1996     49        22.00
FRATNP  1996     50         9.00
FRATNP  1996     51         0.00
FRATNP  1996     52         0.00
FRATNP  1996     53         0.00
FRATNP  1996     54         0.00
FRATNP  1996     55+        0.00
FRATNP  1997     12-        1.00
FRATNP  1997     13        11.00
FRATNP  1997     14        94.00
FRATNP  1997     15       374.00
FRATNP  1997     16      1184.00
FRATNP  1997     17      2486.00
FRATNP  1997     18      5020.00
FRATNP  1997     19      8815.00
FRATNP  1997     20     12074.00
FRATNP  1997     21     15956.00
FRATNP  1997     22     21919.00
FRATNP  1997     23     29635.00
FRATNP  1997     24     39125.00
FRATNP  1997     25     48042.00
FRATNP  1997     26     55306.00
FRATNP  1997     27     58244.00
FRATNP  1997     28     58857.00
FRATNP  1997     29     57635.00
FRATNP  1997     30     53901.00
FRATNP  1997     31     48910.00
FRATNP  1997     32     43036.00
FRATNP  1997     33     36843.00
FRATNP  1997     34     30438.00
FRATNP  1997     35     24955.00
FRATNP  1997     36     20450.00
FRATNP  1997     37     16116.00
FRATNP  1997     38     12241.00
FRATNP  1997     39      9095.00
FRATNP  1997     40      6405.00
FRATNP  1997     41      4128.00
FRATNP  1997     42      2596.00
FRATNP  1997     43      1452.00
FRATNP  1997     44       779.00
FRATNP  1997     45       375.00
FRATNP  1997     46       156.00
FRATNP  1997     47        63.00
FRATNP  1997     48        19.00
FRATNP  1997     49        12.00
FRATNP  1997     50         9.00
FRATNP  1997     51         5.00
FRATNP  1997     52         4.00
FRATNP  1997     53         0.00
FRATNP  1997     54         2.00
FRATNP  1997     55+        0.00
FRATNP  1998     12-        3.00
FRATNP  1998     13        10.00
FRATNP  1998     14        90.00
FRATNP  1998     15       339.00
FRATNP  1998     16      1109.00
FRATNP  1998     17      2625.00
FRATNP  1998     18      5198.00
FRATNP  1998     19      8818.00
FRATNP  1998     20     12293.00
FRATNP  1998     21     16121.00
FRATNP  1998     22     20345.00
FRATNP  1998     23     27435.00
FRATNP  1998     24     36720.00
FRATNP  1998     25     47509.00
FRATNP  1998     26     54947.00
FRATNP  1998     27     60421.00
FRATNP  1998     28     60352.00
FRATNP  1998     29     59050.00
FRATNP  1998     30     54756.00
FRATNP  1998     31     49834.00
FRATNP  1998     32     44059.00
FRATNP  1998     33     38296.00
FRATNP  1998     34     32898.00
FRATNP  1998     35     26941.00
FRATNP  1998     36     21212.00
FRATNP  1998     37     16934.00
FRATNP  1998     38     12935.00
FRATNP  1998     39      9818.00
FRATNP  1998     40      6689.00
FRATNP  1998     41      4499.00
FRATNP  1998     42      2783.00
FRATNP  1998     43      1547.00
FRATNP  1998     44       832.00
FRATNP  1998     45       355.00
FRATNP  1998     46       156.00
FRATNP  1998     47        70.00
FRATNP  1998     48        36.00
FRATNP  1998     49        10.00
FRATNP  1998     50        35.00
FRATNP  1998     51         0.00
FRATNP  1998     52         0.00
FRATNP  1998     53         0.00
FRATNP  1998     54         0.00
FRATNP  1998     55+        0.00
FRATNP  1999     12-        0.00
FRATNP  1999     13        18.00
FRATNP  1999     14        81.00
FRATNP  1999     15       355.00
FRATNP  1999     16      1124.00
FRATNP  1999     17      2691.00
FRATNP  1999     18      5703.00
FRATNP  1999     19      9693.00
FRATNP  1999     20     12568.00
FRATNP  1999     21     16903.00
FRATNP  1999     22     21015.00
FRATNP  1999     23     26293.00
FRATNP  1999     24     34613.00
FRATNP  1999     25     44745.00
FRATNP  1999     26     54717.00
FRATNP  1999     27     60341.00
FRATNP  1999     28     61542.00
FRATNP  1999     29     59157.00
FRATNP  1999     30     55336.00
FRATNP  1999     31     50375.00
FRATNP  1999     32     44759.00
FRATNP  1999     33     38933.00
FRATNP  1999     34     33985.00
FRATNP  1999     35     28419.00
FRATNP  1999     36     22558.00
FRATNP  1999     37     17229.00
FRATNP  1999     38     13631.00
FRATNP  1999     39     10239.00
FRATNP  1999     40      7134.00
FRATNP  1999     41      4629.00
FRATNP  1999     42      2873.00
FRATNP  1999     43      1570.00
FRATNP  1999     44       805.00
FRATNP  1999     45       420.00
FRATNP  1999     46       165.00
FRATNP  1999     47        86.00
FRATNP  1999     48        32.00
FRATNP  1999     49        25.00
FRATNP  1999     50        29.00
FRATNP  1999     51         0.00
FRATNP  1999     52         0.00
FRATNP  1999     53         0.00
FRATNP  1999     54         0.00
FRATNP  1999     55+        0.00
FRATNP  2000     12-        3.00
FRATNP  2000     13        14.00
FRATNP  2000     14        85.00
FRATNP  2000     15       390.00
FRATNP  2000     16      1217.00
FRATNP  2000     17      2782.00
FRATNP  2000     18      6100.00
FRATNP  2000     19     10781.00
FRATNP  2000     20     14500.00
FRATNP  2000     21     17712.00
FRATNP  2000     22     22189.00
FRATNP  2000     23     27098.00
FRATNP  2000     24     34137.00
FRATNP  2000     25     43800.00
FRATNP  2000     26     53427.00
FRATNP  2000     27     61488.00
FRATNP  2000     28     64308.00
FRATNP  2000     29     63666.00
FRATNP  2000     30     58837.00
FRATNP  2000     31     52419.00
FRATNP  2000     32     46362.00
FRATNP  2000     33     40488.00
FRATNP  2000     34     35089.00
FRATNP  2000     35     29749.00
FRATNP  2000     36     24507.00
FRATNP  2000     37     18819.00
FRATNP  2000     38     14329.00
FRATNP  2000     39     11088.00
FRATNP  2000     40      7760.00
FRATNP  2000     41      5197.00
FRATNP  2000     42      3048.00
FRATNP  2000     43      1816.00
FRATNP  2000     44       901.00
FRATNP  2000     45       381.00
FRATNP  2000     46       149.00
FRATNP  2000     47        69.00
FRATNP  2000     48        32.00
FRATNP  2000     49        12.00
FRATNP  2000     50        10.00
FRATNP  2000     51         9.00
FRATNP  2000     52         2.00
FRATNP  2000     53         5.00
FRATNP  2000     54         7.00
FRATNP  2000     55+        0.00
FRATNP  2001     12-        1.00
FRATNP  2001     13        10.00
FRATNP  2001     14        97.00
FRATNP  2001     15       417.00
FRATNP  2001     16      1365.00
FRATNP  2001     17      2955.00
FRATNP  2001     18      6088.00
FRATNP  2001     19     11161.00
FRATNP  2001     20     15625.00
FRATNP  2001     21     19159.00
FRATNP  2001     22     22946.00
FRATNP  2001     23     28004.00
FRATNP  2001     24     33661.00
FRATNP  2001     25     40561.00
FRATNP  2001     26     49915.00
FRATNP  2001     27     57294.00
FRATNP  2001     28     62939.00
FRATNP  2001     29     62932.00
FRATNP  2001     30     59581.00
FRATNP  2001     31     53108.00
FRATNP  2001     32     46492.00
FRATNP  2001     33     40500.00
FRATNP  2001     34     34954.00
FRATNP  2001     35     30221.00
FRATNP  2001     36     24550.00
