Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        ASFR
NOR  1989     18     0.02486
NOR  1989     19     0.04672
NOR  1989     20     0.06350
NOR  1989     21     0.08129
NOR  1989     22     0.09359
NOR  1989     23     0.10633
NOR  1989     24     0.12546
NOR  1989     25     0.13935
NOR  1989     26     0.14540
NOR  1989     27     0.14369
NOR  1989     28     0.14168
NOR  1989     29     0.13435
NOR  1989     30     0.12253
NOR  1989     31     0.10797
NOR  1989     32     0.09016
NOR  1989     33     0.07504
NOR  1989     34     0.06049
NOR  1989     35     0.04622
NOR  1989     36     0.03858
NOR  1989     37     0.02765
NOR  1989     38     0.02094
NOR  1989     39     0.01431
NOR  1989     40     0.00868
NOR  1989     41     0.00630
NOR  1989     42     0.00370
NOR  1989     43     0.00198
NOR  1989     44     0.00108
NOR  1989     45     0.00033
NOR  1989     46     0.00004
NOR  1989     47     0.00005
NOR  1989     48     0.00005
NOR  1989     49     0.00019
NOR  1989     50     0.00003
NOR  1989     51     0.00001
NOR  1989     52     0.00001
NOR  1989     53     0.00000
NOR  1989     54     0.00000
NOR  1989     55+    0.00000
NOR  1990     12-    0.00000
NOR  1990     13     0.00000
NOR  1990     14     0.00015
NOR  1990     15     0.00070
NOR  1990     16     0.00292
NOR  1990     17     0.01150
NOR  1990     18     0.02293
NOR  1990     19     0.04433
NOR  1990     20     0.06157
NOR  1990     21     0.07880
NOR  1990     22     0.09036
NOR  1990     23     0.10876
NOR  1990     24     0.12734
NOR  1990     25     0.13888
NOR  1990     26     0.14831
NOR  1990     27     0.15176
NOR  1990     28     0.14535
NOR  1990     29     0.13655
NOR  1990     30     0.12529
NOR  1990     31     0.10765
NOR  1990     32     0.09658
NOR  1990     33     0.08145
NOR  1990     34     0.06559
NOR  1990     35     0.05314
NOR  1990     36     0.03914
NOR  1990     37     0.03031
NOR  1990     38     0.02221
NOR  1990     39     0.01538
NOR  1990     40     0.00955
NOR  1990     41     0.00661
NOR  1990     42     0.00363
NOR  1990     43     0.00245
NOR  1990     44     0.00151
NOR  1990     45     0.00049
NOR  1990     46     0.00033
NOR  1990     47     0.00021
NOR  1990     48     0.00009
NOR  1990     49     0.00010
NOR  1990     50     0.00000
NOR  1990     51     0.00000
NOR  1990     52     0.00000
NOR  1990     53     0.00000
NOR  1990     54     0.00000
NOR  1990     55+    0.00000
NOR  1991     12-    0.00000
NOR  1991     13     0.00004
NOR  1991     14     0.00000
NOR  1991     15     0.00052
NOR  1991     16     0.00236
NOR  1991     17     0.01106
NOR  1991     18     0.02389
NOR  1991     19     0.04130
NOR  1991     20     0.05881
NOR  1991     21     0.07725
NOR  1991     22     0.08835
NOR  1991     23     0.10617
NOR  1991     24     0.11748
NOR  1991     25     0.13746
NOR  1991     26     0.14202
NOR  1991     27     0.14361
NOR  1991     28     0.14286
NOR  1991     29     0.13519
NOR  1991     30     0.12652
NOR  1991     31     0.11637
NOR  1991     32     0.09829
NOR  1991     33     0.08440
NOR  1991     34     0.06687
NOR  1991     35     0.05387
NOR  1991     36     0.04455
NOR  1991     37     0.03061
NOR  1991     38     0.02501
NOR  1991     39     0.01623
NOR  1991     40     0.01211
NOR  1991     41     0.00677
NOR  1991     42     0.00405
NOR  1991     43     0.00232
NOR  1991     44     0.00101
NOR  1991     45     0.00055
NOR  1991     46     0.00014
NOR  1991     47     0.00000
NOR  1991     48     0.00000
NOR  1991     49     0.00009
NOR  1991     50     0.00000
NOR  1991     51     0.00000
NOR  1991     52     0.00000
NOR  1991     53     0.00000
NOR  1991     54     0.00000
NOR  1991     55+    0.00000
NOR  1992     12-    0.00000
NOR  1992     13     0.00008
NOR  1992     14     0.00012
NOR  1992     15     0.00069
NOR  1992     16     0.00328
NOR  1992     17     0.00987
NOR  1992     18     0.02205
NOR  1992     19     0.03934
NOR  1992     20     0.05487
NOR  1992     21     0.06990
NOR  1992     22     0.08481
NOR  1992     23     0.09922
NOR  1992     24     0.11811
NOR  1992     25     0.13044
NOR  1992     26     0.13959
NOR  1992     27     0.14039
NOR  1992     28     0.14118
NOR  1992     29     0.13619
NOR  1992     30     0.12805
NOR  1992     31     0.11285
NOR  1992     32     0.09887
NOR  1992     33     0.08271
NOR  1992     34     0.06922
NOR  1992     35     0.05773
NOR  1992     36     0.04354
NOR  1992     37     0.03212
NOR  1992     38     0.02482
NOR  1992     39     0.01665
NOR  1992     40     0.01186
NOR  1992     41     0.00809
NOR  1992     42     0.00384
NOR  1992     43     0.00209
NOR  1992     44     0.00115
NOR  1992     45     0.00054
NOR  1992     46     0.00019
NOR  1992     47     0.00007
NOR  1992     48     0.00007
NOR  1992     49     0.00000
NOR  1992     50     0.00001
NOR  1992     51     0.00002
NOR  1992     52     0.00001
NOR  1992     53     0.00001
NOR  1992     54     0.00000
NOR  1992     55+    0.00000
NOR  1993     12-    0.00000
NOR  1993     13     0.00008
NOR  1993     14     0.00008
NOR  1993     15     0.00071
NOR  1993     16     0.00283
NOR  1993     17     0.01021
NOR  1993     18     0.02038
NOR  1993     19     0.03630
NOR  1993     20     0.04964
NOR  1993     21     0.06790
NOR  1993     22     0.08025
NOR  1993     23     0.09495
NOR  1993     24     0.11259
NOR  1993     25     0.12669
NOR  1993     26     0.13431
NOR  1993     27     0.14226
NOR  1993     28     0.13977
NOR  1993     29     0.13220
NOR  1993     30     0.12371
NOR  1993     31     0.11402
NOR  1993     32     0.10208
NOR  1993     33     0.08562
NOR  1993     34     0.06906
NOR  1993     35     0.05784
NOR  1993     36     0.04705
NOR  1993     37     0.03537
NOR  1993     38     0.02589
NOR  1993     39     0.01872
NOR  1993     40     0.01304
NOR  1993     41     0.00700
NOR  1993     42     0.00466
NOR  1993     43     0.00241
NOR  1993     44     0.00108
NOR  1993     45     0.00082
NOR  1993     46     0.00032
NOR  1993     47     0.00010
NOR  1993     48     0.00000
NOR  1993     49     0.00000
NOR  1993     50     0.00000
NOR  1993     51     0.00000
NOR  1993     52     0.00000
NOR  1993     53     0.00000
NOR  1993     54     0.00000
NOR  1993     55+    0.00000
NOR  1994     12-    0.00000
NOR  1994     13     0.00000
NOR  1994     14     0.00000
NOR  1994     15     0.00042
NOR  1994     16     0.00278
NOR  1994     17     0.01027
NOR  1994     18     0.01972
NOR  1994     19     0.03587
NOR  1994     20     0.04922
NOR  1994     21     0.06198
NOR  1994     22     0.07480
NOR  1994     23     0.09219
NOR  1994     24     0.10797
NOR  1994     25     0.12583
NOR  1994     26     0.13478
NOR  1994     27     0.14165
NOR  1994     28     0.14226
NOR  1994     29     0.13328
NOR  1994     30     0.13072
NOR  1994     31     0.11356
NOR  1994     32     0.10345
NOR  1994     33     0.08680
NOR  1994     34     0.07308
NOR  1994     35     0.06166
NOR  1994     36     0.04828
NOR  1994     37     0.03724
NOR  1994     38     0.02765
NOR  1994     39     0.02009
NOR  1994     40     0.01286
NOR  1994     41     0.00801
NOR  1994     42     0.00446
NOR  1994     43     0.00228
NOR  1994     44     0.00105
NOR  1994     45     0.00057
NOR  1994     46     0.00023
NOR  1994     47     0.00006
NOR  1994     48     0.00000
NOR  1994     49     0.00004
NOR  1994     50     0.00000
NOR  1994     51     0.00000
NOR  1994     52     0.00000
NOR  1994     53     0.00000
NOR  1994     54     0.00000
NOR  1994     55+    0.00000
NOR  1995     12-    0.00000
NOR  1995     13     0.00000
NOR  1995     14     0.00008
NOR  1995     15     0.00043
NOR  1995     16     0.00269
NOR  1995     17     0.00916
NOR  1995     18     0.01872
NOR  1995     19     0.03487
NOR  1995     20     0.04898
NOR  1995     21     0.05903
NOR  1995     22     0.07548
NOR  1995     23     0.09117
NOR  1995     24     0.10764
NOR  1995     25     0.12355
NOR  1995     26     0.13031
NOR  1995     27     0.13875
NOR  1995     28     0.14046
NOR  1995     29     0.13790
NOR  1995     30     0.12676
NOR  1995     31     0.11939
NOR  1995     32     0.10323
NOR  1995     33     0.08988
NOR  1995     34     0.07711
NOR  1995     35     0.06301
NOR  1995     36     0.05116
NOR  1995     37     0.03974
NOR  1995     38     0.02844
NOR  1995     39     0.01918
NOR  1995     40     0.01402
NOR  1995     41     0.00770
NOR  1995     42     0.00471
NOR  1995     43     0.00263
NOR  1995     44     0.00135
NOR  1995     45     0.00048
NOR  1995     46     0.00017
NOR  1995     47     0.00013
NOR  1995     48     0.00000
NOR  1995     49     0.00000
NOR  1995     50     0.00001
NOR  1995     51     0.00001
NOR  1995     52     0.00001
NOR  1995     53     0.00001
NOR  1995     54     0.00000
NOR  1995     55+    0.00000
NOR  1996     12-    0.00000
NOR  1996     13     0.00000
NOR  1996     14     0.00008
NOR  1996     15     0.00039
NOR  1996     16     0.00269
NOR  1996     17     0.00883
NOR  1996     18     0.01958
NOR  1996     19     0.03554
NOR  1996     20     0.04721
NOR  1996     21     0.05905
NOR  1996     22     0.07237
NOR  1996     23     0.08720
NOR  1996     24     0.10449
NOR  1996     25     0.12031
NOR  1996     26     0.13124
NOR  1996     27     0.14205
NOR  1996     28     0.14392
NOR  1996     29     0.14165
NOR  1996     30     0.12928
NOR  1996     31     0.12113
NOR  1996     32     0.10873
NOR  1996     33     0.09073
NOR  1996     34     0.08098
NOR  1996     35     0.06497
NOR  1996     36     0.05295
NOR  1996     37     0.03948
NOR  1996     38     0.03029
NOR  1996     39     0.01992
NOR  1996     40     0.01390
NOR  1996     41     0.00804
NOR  1996     42     0.00602
NOR  1996     43     0.00290
NOR  1996     44     0.00152
NOR  1996     45     0.00055
NOR  1996     46     0.00027
NOR  1996     47     0.00014
NOR  1996     48     0.00000
NOR  1996     49     0.00006
NOR  1996     50     0.00002
NOR  1996     51     0.00001
NOR  1996     52     0.00001
NOR  1996     53     0.00000
NOR  1996     54     0.00000
NOR  1996     55+    0.00000
NOR  1997     12-    0.00000
NOR  1997     13     0.00004
NOR  1997     14     0.00008
NOR  1997     15     0.00027
NOR  1997     16     0.00287
NOR  1997     17     0.00932
NOR  1997     18     0.01789
NOR  1997     19     0.03293
NOR  1997     20     0.04661
NOR  1997     21     0.05830
NOR  1997     22     0.06947
NOR  1997     23     0.08306
NOR  1997     24     0.09933
NOR  1997     25     0.11260
NOR  1997     26     0.12865
NOR  1997     27     0.13562
NOR  1997     28     0.14192
NOR  1997     29     0.13767
NOR  1997     30     0.12701
NOR  1997     31     0.12304
NOR  1997     32     0.10468
NOR  1997     33     0.09594
NOR  1997     34     0.07912
NOR  1997     35     0.06913
NOR  1997     36     0.05369
NOR  1997     37     0.03886
NOR  1997     38     0.03005
NOR  1997     39     0.02255
NOR  1997     40     0.01405
NOR  1997     41     0.00979
NOR  1997     42     0.00612
NOR  1997     43     0.00261
NOR  1997     44     0.00162
NOR  1997     45     0.00069
NOR  1997     46     0.00010
NOR  1997     47     0.00020
NOR  1997     48     0.00010
NOR  1997     49     0.00003
NOR  1997     50     0.00004
NOR  1997     51     0.00003
NOR  1997     52     0.00002
NOR  1997     53     0.00001
NOR  1997     54     0.00000
NOR  1997     55+    0.00000
NOR  1998     12-    0.00000
NOR  1998     13     0.00000
NOR  1998     14     0.00004
NOR  1998     15     0.00051
NOR  1998     16     0.00249
NOR  1998     17     0.00886
NOR  1998     18     0.01800
NOR  1998     19     0.03119
NOR  1998     20     0.04265
NOR  1998     21     0.05616
NOR  1998     22     0.06956
NOR  1998     23     0.07533
NOR  1998     24     0.09399
NOR  1998     25     0.10821
NOR  1998     26     0.11977
NOR  1998     27     0.13409
NOR  1998     28     0.13836
NOR  1998     29     0.13808
NOR  1998     30     0.13032
NOR  1998     31     0.12006
NOR  1998     32     0.10699
NOR  1998     33     0.08883
NOR  1998     34     0.07790
NOR  1998     35     0.06848
NOR  1998     36     0.05426
NOR  1998     37     0.04080
NOR  1998     38     0.03020
NOR  1998     39     0.02246
NOR  1998     40     0.01570
NOR  1998     41     0.00894
NOR  1998     42     0.00503
NOR  1998     43     0.00303
NOR  1998     44     0.00169
NOR  1998     45     0.00053
NOR  1998     46     0.00021
NOR  1998     47     0.00014
NOR  1998     48     0.00003
NOR  1998     49     0.00000
NOR  1998     50     0.00000
NOR  1998     51     0.00000
NOR  1998     52     0.00000
NOR  1998     53     0.00000
NOR  1998     54     0.00000
NOR  1998     55+    0.00000
NOR  1999     12-    0.00000
NOR  1999     13     0.00000
NOR  1999     14     0.00008
NOR  1999     15     0.00059
NOR  1999     16     0.00268
NOR  1999     17     0.00748
NOR  1999     18     0.01599
NOR  1999     19     0.03095
NOR  1999     20     0.04358
NOR  1999     21     0.05795
NOR  1999     22     0.06558
NOR  1999     23     0.07804
NOR  1999     24     0.09306
NOR  1999     25     0.10738
NOR  1999     26     0.12403
NOR  1999     27     0.13322
NOR  1999     28     0.14091
NOR  1999     29     0.13790
NOR  1999     30     0.13129
NOR  1999     31     0.12607
NOR  1999     32     0.10909
NOR  1999     33     0.09671
NOR  1999     34     0.08608
NOR  1999     35     0.06866
NOR  1999     36     0.05433
NOR  1999     37     0.04294
NOR  1999     38     0.03193
NOR  1999     39     0.02187
NOR  1999     40     0.01526
NOR  1999     41     0.00865
NOR  1999     42     0.00579
NOR  1999     43     0.00294
NOR  1999     44     0.00218
NOR  1999     45     0.00053
NOR  1999     46     0.00043
NOR  1999     47     0.00021
NOR  1999     48     0.00003
NOR  1999     49     0.00000
NOR  1999     50     0.00000
NOR  1999     51     0.00000
NOR  1999     52     0.00000
NOR  1999     53     0.00000
NOR  1999     54     0.00000
NOR  1999     55+    0.00000
NOR  2000     12-    0.00000
NOR  2000     13     0.00004
NOR  2000     14     0.00004
NOR  2000     15     0.00066
NOR  2000     16     0.00227
NOR  2000     17     0.00883
NOR  2000     18     0.01566
NOR  2000     19     0.03059
NOR  2000     20     0.04395
NOR  2000     21     0.05493
NOR  2000     22     0.06398
NOR  2000     23     0.07826
NOR  2000     24     0.09344
NOR  2000     25     0.10641
NOR  2000     26     0.11906
NOR  2000     27     0.13499
NOR  2000     28     0.14097
NOR  2000     29     0.14148
NOR  2000     30     0.13379
NOR  2000     31     0.12428
NOR  2000     32     0.11232
NOR  2000     33     0.09816
NOR  2000     34     0.08283
NOR  2000     35     0.06816
NOR  2000     36     0.05540
NOR  2000     37     0.04558
NOR  2000     38     0.03243
NOR  2000     39     0.02481
NOR  2000     40     0.01543
NOR  2000     41     0.01042
